code,product_name,brands,countries,quantity,categories,labels,nutriscore_grade,ecoscore_grade,nova_group,ingredients_text,energy-kcal_100g,fat_100g,saturated-fat_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g
3329770063426,Panier de Yoplait Fraise - Framboise,"Panier recette classique, Yoplait",France,520 g (4× 130 g) e,"Produits laitiers,Produits fermentés,Produits laitiers fermentés,Desserts,Desserts lactés,Desserts lactés fermentés,Desserts lactés fermentés aux fruits,Yaourts,Yaourts aux fruits,Yaourts au lait de vache,Yaourts à la framboise,Yaourts à la fraise,Yaourts aux fruits avec morceaux","Lait Français,Triman,Zéro additifs",c,b,4.0,Yaourt (_lait_) - Fraise 11.9% ou Framboise 8.8% - Sucre 8.1% - Amidon de maïs - Jus de carotte à base de concentré - Jus de citron à base de concentré - Fibres d'agrumes - Arômes naturels - Concentré des minéraux du _lait_.,91.0,2.3,1.5,12.4,11.9,,3.3,0.13,0.052
6111040006793,حليب لليدين,,en:Morocco,275ml,Lait corporle,,unknown,unknown,,,,,,,,,,,
26095547,Petits pains grillés au blé complet,Mannapain,France,225g,"Aliments et boissons à base de végétaux,Céréales et pommes de terre,Pains,Pains grillés,Petits pains grillés,Féculents","Fabriqué en France,Nutriscore A,Nutriscore A - Nouveau calcul",b,a,4.0,"Farine de blé complet 45%, farine de blé, huile végétale de colza, sucre, levure, sel, gluten de blé, agent de traitement de la farine: acide ascorbique",408.0,10.0,0.9,66.0,4.2,6.9,10.0,1.0,0.4
8480000141989,Galletas cereales & fibra,Hacendado,España,,"Botanas,Snacks dulces,Galletas y pasteles,Galletas","Fuente de fibra alimentaria,Rico en fibra",d,c,4.0,"Harina de trigo (gluten) (46%), azúcar, aceite refinado de girasol alto oleico (14,7%), salvado de trigo (gluten) (3,7%), bolas de cereal (2,5%) (harina de trigo (gluten), azúcar, harina de malta (gluten), gasificante de de (carbonato ácido de sodio), emulgente (lecitina de girasol), sal, aroma), fibra de trigo (gluten) (2%), fibra de avena, leche desnatada en polvo, harina de arroz, jarabe de glucosa) (1%), inulina, gasificantes (carbonato ácido de sodio, carbonato de calcio, sal, miel, aroma, vainillina, emulgente (lecitina de soja), vitaminas (Vitamina E, Niacina, Riboflavina, Tiamina, Vitamina A, Ácido pantotertico, Vitamina D),",440.0,15.0,1.3,65.0,26.0,,5.5,0.69,0.276
8480000146373,Cookies sin gluten y sin lactosa,Hacendado,Espanha,200 g,"Lanches comida,Lanches doces,Biscoitos e Bolos,en:Biscuits and crackers,Biscoitos,Biscoitos de chocolate","Sem glúten,Ponto Verde,Sem lactose",e,d,4.0,"Pepitas de chocolate (24%) (azúcar, pasta de cacao, manteca de cacao, emulsionante (lecitina de girasol), aroma natural de vainilla), harina de maíz, margarina (aceite y grasa vegetal no hidrogenada [80%], aceite (girasol), grasa (coco), agua), azúcar, azúcar moreno, harina de arroz, HUEVO liquido pasteurizado, fécula de tapioca, impulsor (bicarbonato sódico, difosfáto disódico, carbonato cálcico), sal, aromas (vainilla), espesantes (goma guar, goma xantana). Contiene HUEVO.",476.0,21.2,6.47,65.9,31.8,1.18,4.12,0.985,0.394
5011766999991,Organic wholemeal digestive biscuits,Doves farm,"France, en:united-kingdom",,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits",,e,c,3.0,"Wholemeal wheat flour 67%, palm oil, sugar, barley malt extract, raising agents (ammonium bicarbonate, sodium bicarbonate), salt.",469.0,19.0,8.5,63.0,18.0,6.8,7.3,1.01,0.405
4056489126669,Apfelsaft aus Apfelsaftkonzentrat,Naturis,"Belgium, France, Germany, en:united-kingdom",1.5L,"Boissons et préparations de boissons, Aliments et boissons à base de végétaux, Boissons, Aliments d'origine végétale, Aliments à base de fruits et de légumes, Surgelés, Fruits et produits dérivés, Boissons à base de végétaux, Boissons aux fruits, Fruits, Jus et nectars, Pommes, Jus de fruits, Boissons sans alcool, Boissons sans sucre ajouté, Jus de pomme, Jus de fruits à base de concentré, Jus de pomme à base de concentré","FSC, FSC Mix",c,c,1.0,100% jus de pomme à base de concentré.,44.0,0.1,0.1,10.5,10.0,,0.1,0.01,0.004
7290105690005,Houmous Garlic + Red Pepper,Sabra,en:gb,200 g,"Plant-based foods and beverages, Plant-based foods, Condiments, Spreads, Plant-based spreads, Salted spreads, Sauces, Dips, Hummus",,d,a,3.0,"Cooked chickpeas (47%) (water, chickpeas, acidity regulator (sodium carbonate)), rapeseed oil, sesame seed paste (15%), water, salt, olive oil, dried garlic (0.9%), acid (citric acid), dehydrated red bell pepper (0.3%), paprika powder, black pepper, preservative (potassium sorbate), dehydrated parsley.",345.0,31.0,3.1,9.0,3.0,,6.0,1.3,0.52
26057385,Chocolat noir,SCHOLETTA,France,100 g,"Snacks,Snacks sucrés,Cacao et dérivés,Chocolats,Chocolats noirs","Sustainable farming, Nutriscore, Nutriscore Grade D, Rainforest Alliance, Rainforest Alliance Cocoa, fr:triman",d,d,4.0,"Pâte de cacao¹, sucre, beurre de cacao, cacao maigre en poudre', arôme naturel de vanille. Traces éventuelles de lait, de gluten et de fruits à à coque. Certifié Rainforest Alliance. Cacao: 85% minimum.",582.0,47.0,29.0,21.0,15.0,15.0,11.0,0.03,0.012
4014400928907,,Storck,"Belgium,France,Germany",200 g (8 x 25 g),"Snacks,Sweet snacks,Biscuits and cakes,Biscuits and crackers,Biscuits,Wafers,Pastries,Waffles",,e,c,4.0,"suiker, plantaardige vetten (palm, shea), MAGEREMELKPOEDER* (13,5%), TARWEMEEL (12,3%), HAZELNOTEN (9,1%), VOLKORENTARWEMEEL (6,1%), cacao, BOTERVET* (2,6%), magere cacao, TARWEZETMEEL, emulgator: lecithinen (SOJA), WEIPOEDER, ROOMPOEDER* (0,2%), zout, natuurlijke aroma's, rijsmiddel: natriumwaterstofcarbonaat, gemalen AARDNOTEN/PINDA'S.",546.0,32.8,18.4,51.6,34.2,,9.2,0.0014,0.00056
3023290037577,White Chocolate Yoghurt,Nestlé Lindahl's,"United Kingdom, en:ireland",150g,"Dairies, Fermented foods, Desserts, Fermented milk products, Dairy desserts, Fermented dairy desserts, Yogurts, Quarks","Vegetarian, Contains a source of phenylalanine, No.1 In Sweden",a,b,4.0,"quark (from milk) 93%, water, modified maize starch, flavourings, butter (from milk), sweetener (acesulfame k, aspartame), acidity regulator: lactic acid, colour: carotenes, contains a source of phenylalanine,",55.3,0.2,0.133,3.4,3.13,0.0,10.0,0.065,0.026
8690526065700,,ETi,"Poland, Romania, en:bulgaria",50g,"Przekąski,Słodkie przekąski,en:Biscuits and cakes,en:Biscuits and crackers,Herbatnik,Wafle,en:Stuffed wafers",,e,c,4.0,"Zahar, Ulei Vegetal (Palmier, Floarea-Soarelur, Seminte de Bumbac, Shea), Masă de Cacao, Sirop de Glucoză, Lapte Praf Degresat, Cacao cu Continut Redus de Gräsime 6,5%, Zer Praf (din Lapte), Faina din Grau (Contine Gluten), Amidon de Cartofi, Unt (din Lapte), Emulsifianți (Lecitine de Floarea-Soarelui, Poliricinoleat de Poliglicerina), Ulei de Wca de Cocos, Unt de Cacao, Arome, Agenți de Afânare (Carbonat Acid de Sodiu, Carbonat Acid de Amoniu, Pirofosfat Acid de Sodiu, Sare, Ciocolata Amaruie contine sbstantă uscată de cacao minimum 49%, Poate contine Alune, Soia, Susan și Arahide,",522.0,30.0,16.0,54.0,38.0,4.8,7.7,0.4,0.16
4056489148975,Whole Milk Natural Yoghurt,"Lidl,Milbona",United Kingdom,500g,"Dairies,Fermented foods,Fermented milk products,Desserts,Dairy desserts,Fermented dairy desserts,Yogurts",en:high-proteins,b,b,,natural yoghurt,79.0,3.3,2.2,6.8,5.5,0.5,5.2,0.000325,0.00013
4088600249407,Whole Grain Mustard,Bramwells,en:gb,,"Condiments, Sauces, Mustards",,e,c,3.0,"mustard seeds, spirt vinegar, water, white wine, sugar, salt, acid: lactic acid, spice,",183.0,9.6000003814697,0.80000001192093,8.6000003814697,8.6000003814697,12.0,7.3000001907349,4.5,1.8
8480000142009,Digestive 0%,Hacendado,"Portugal,España",400 g,"Botanas,Snacks dulces,Galletas y pasteles,en:Biscuits and crackers,Galletas","Vegetariano,Vegano,Un consumo excesivo puede tener efectos laxantes,Punto Verde,Sin azúcares añadidos,Recicla amarillo",c,c,4.0,"Harina de _trigo_ integral, harina de _trigo_, aceite de palma, edulcorante (maltitol, isomalt), fibra dietética, gasificantes (carbonatos de sodio, ácido citrico, carbonatos de amonio), sal.",483.0,20.0,1.8,65.0,0.42,5.9,7.1,0.9,0.36
8410014474766,Original,Nocilla,"Spain, en:morocco",620 g,"Breakfasts,Spreads,Sweet spreads,fr:Pâtes à tartiner,Hazelnut spreads,Chocolate spreads,Cocoa and hazelnuts spreads","No palm oil,Green Dot,No gluten",e,d,4.0,"Azúcar, aceite de girasol alto oleico, cacao desgrasado en polvo 8,5%, manteca de cacao, _leche_ desnatada en polvo 4,5%, _avellanas_ 4%, sólidos _lácteos_, emulgente (lecitina de _soja_), aroma.",546.0,32.0,5.9,58.0,56.0,3.0,5.0,0.1,0.04
4088600268873,Dried cranberries,aldi,en:gb,150g,"Plant-based foods and beverages, Plant-based foods, Fruits and vegetables based foods, Fruits based foods, Dried products, Dried plant-based foods, Dried fruits, Dried cranberries",,d,unknown,3.0,"C. ANBERRIES, Sugar, Sunflower Oil",330.0,1.0,0.0,77.7,72.7,5.33,0.333,0.0,0.0
8076809578264,Pesto Basilico e Peperoncino 195g,Barilla,"France,Allemagne,Belgique",195 g,"Condiments,Sauces,Sauces Pesto,en:Cooking Sauces,en:groceries","Végétarien,Sans gluten",d,c,4.0,"Huile de tournesol, basilic 33%, fibre de maïs, NOIX DE CAJOU, lactosérum en poudre (LAIT), piment 4%, sel, protéines de LAIT, arômes naturels (LAIT), correcteur d'acidité : acide lactique, ail. Peut contenir des traces d'autres FRUITS A COQUE.",441.0,41.0,3.5,13.0,4.0,4.0,3.0,1.9,0.76
3608580046745,Dessert au lait d'amande et au chocolat,Andros,France,"360 g, 4 pots de 90 g","Desserts,Chocolate desserts,Surgelés","Vegetarian,No preservatives,Vegan,European Vegetarian Union,European Vegetarian Union Vegan,Natural flavors,fr:Convient aux personnes intolérantes au lactose",c,unknown,4.0,"almond milk 55% (water, almond puree 1,4%), low-fat coconut milk (water, coconut extract), sugar, dark chocolate 4,3% (sugar, cocoa mass, cocoa butter, emulsifier: soy lecithin, natural vanilla flavor), starch, coconut oil, acacia fiber, lean cocoa powder, thickeners: carrageenan (seaweed extract), locust bean seed flour, emulsifier:  mono and diglycerides of fatty acids (rapeseed), salt, natural vanilla flavour,",140.0,7.4,5.3,16.6,12.2,1.6,1.0,0.15,0.06
5017601038238,Ecoleaf Jumbo Roll Kitchen Tow,Evoleaf,"United Kingdom, en:united-states",,,,unknown,unknown,,,,,,,,,,,
4056489223191,Purée de pommes sans sucres ajoutés,Vergers Gourmands,France,710 g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Aliments à base de fruits et de légumes,Desserts,Fruits et produits dérivés,Purées,Compotes,Compotes de pomme,Compotes sans sucres","Sans sucre ajouté,Nutriscore,Nutriscore A",a,a,1.0,Pommes,54.0,0.0,0.0,12.0,10.0,0.4,0.9,0.0,0.0
5060406461725,Raw Boost,Mockingbird,en:gb,750 ml,"Plant-based foods and beverages, Beverages, Plant-based beverages, Fruit-based beverages, Juices and nectars, Fruit juices, Smoothies, Fruit smoothies",,e,d,1.0,"4 3/4 PRESSED APPLES, ½ ORANGE, 29 CRUSHED BLACKCURRANTS (8%), 5 CRUSHED STRAWBERRIES (8%), 12 ½ BLUEBERRIES, SQUEEZE OF BEETROOT (2%), CRUSHED ACAI BERRIES (2%), CRUSHED SPINACH (1%), CRUSHED KALE (1%), VITAMIN C (ASCORBIC ACID), VITAMIN B6.",48.0,0.3,0.1,10.0,8.3,0.7,0.4,0.01,0.004
3174061039112,Confiture de Framboise 70%,Léonce Blanc,France,320 g,"Aliments et boissons à base de végétaux,Aliments d'origine végétale,Petit-déjeuners,Produits à tartiner,Pâtes à tartiner végétales,Produits à tartiner sucrés,Confitures et marmelades,Confitures,Confitures de fruits rouges,Confiture de fruits allégée en sucres,Confitures de framboises",,c,b,4.0,"Framboise 70%, sucre, jus de citron concentré, pectine de fruits",173.0,0.5,0.1,40.0,36.0,3.6,0.9,0.03,0.012
6111259342705,Fluffy,Be,Maroc,40,"Snacks,Snacks sucrés,Biscuits et gâteaux,Gâteaux,ar:Filled with chocolate","Point Vert,Halal",e,unknown,,,430.0,22.5,8.0,50.7,25.9,0.68,6.15,0.1075,0.043
5060321390407,tortilla chips,Gran Luchito,Royaume-Uni,170 g,"Snacks,Snacks salés,Amuse-gueules,Chips et frites,Chips,Chips de maïs","No gluten, en:vegan",c,b,3.0,"whole yellow corn kernels (75%), sunflower oil, sea salt (0.75%)",479.0,20.0,2.2,64.0,2.4,,6.3,0.26,0.104
4056489363101,Gnocchi à poêler,Toque du Chef,France,500 g,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Céréales et pommes de terre, Gnocchi, Gnocchi de pommes de terre","Triman,Nutriscore B",c,a,3.0,"66% flocons de pommes de terre réhydratés (pommes de terre (Origine : France), épice: curcuma), semoule de blé dur (Origine : France), huile de colza, sel. Traces éventuelles de lait, d'œufs, de poissons, de mollusques, de crustacés, de céleri, de moutarde, de soja et de fruits à coque.",199.0,3.1,0.3,36.0,1.4,2.1,5.8,1.175,0.47
3560071407568,"Muesli 35 fruits, noix et graines","Carrefour BIO, Carrefour","Frankrijk,Spanje",500 g,"Plantaardige levensmiddelen en dranken,Plantaardige levensmiddelen,Ontbijten,Granen en aardappels,Granen en graanproducten,Ontbijtgranen,en:Cereals with fruits,Mueslis,Mueslis met fruit","Biologisch,EU Organic,Non EU landbouw,EU landbouw,EU/Non EU landbouw,FR-BIO-01,Groene Punt,Zonder toegevoegde suikers,Nutriscore,Nutriscore A,AB Agriculture Biologique",b,a,3.0,"Raisins* secs sultanines 26%, (raisins* 25,9%, huile de tournesol*), flocons d'avoine* complets 25%, flocons de seigle* complets toastés 25%, flocons de blé* complets toastés 14,5%, lamelles de noix de coco* 3,5%, noisettes* entières toastées 3%, graines de tournesol* 3%. *biologique.",380.0,8.3,2.8,63.0,17.0,8.9,8.8,0.02,0.008
6111259341357,Silvia Duo Cacao,Excelo,en:ma,26g,"Snacks, Sweet snacks, Biscuits and cakes, Biscuits, Wafers, en:stuffed-wafers",,e,c,4.0,"wheat flour, Sugar, hydrogenated vegetable fat (palm), cocoa powder, vegetable emulsifier (soy lecithin (E322)), baking powder (sodium bicarbonate), salt. Contains: Contains wheat (cereals containing gluten) and soy, May contain milk: milk, traces of nuts (hazlnuts)",500.0,22.0,1.0,71.0,33.0,,4.4,1.0,0.4
8719200207974,Plant Butter,Flora,en:gb,500g,"Plant-based foods and beverages, Plant-based foods, Fats, Spreads, Plant-based spreads, Spreadable fats, Vegetable fats, Margarines, Plant based butter","No lactose, en:no-palm-oil",e,b,4.0,"plant oils (sunflower, coconut, rapeseed), filtered water, seasalt (1,1%), fava bean preparation, plant based emulsifier (sunflower lecithin), natural flavourings, colourant (beta-carotene), for product and recipe information visit flora,com for more information visit upfield,com/contact flora plant is trademark of upfield, best before: see lid, keep chilled, store between 2-7 °c, flora plant uk po box 75608,   london, sw19 3ru, uk, upfield spreads ireland limited riverside one, sir john rogerson's quay, dublin 2, d02 x576, ca upfield 450ge 8",713.0,79.0,32.0,0.5,0.5,,0.5,1.1,0.44
3073781175011,La Vache qui rit légère 16 portions,"La vache qui rit, bel",France,267 g,"Dairies, Fermented foods, Fermented milk products, Cheeses, Spreads, Salted spreads, Cheese spreads, Cheeses (perishable), Melted-cheese, en:processed-cheeses","Sans arômes artificiels,Sans conservateur artificiel,Sans conservateurs,sans arômes artificiels ajoutés",c,c,4.0,"Eau, FROMAGES, LAIT écrémé en poudre (origine : France), protéines de LAIT, concentré LACTIQUE LAITIER, sel de fonte : polyphosphates, BEURRE, arôme.",152.0,8.0,5.3,6.0,6.0,,14.0,1.5,0.6
4823077632570,BRUT TrueDark Chocolate Bar 80%,Roshen,"Bulgaria, Georgia, Latvia, Lithuania, Ukraine, en:romania",3 07z (85g),"Snacks, Sweet snacks, Cocoa and its products, Chocolates, Dark chocolates, en:chocolate-candies",,e,e,4.0,"Какаова маса, захар, какао на прах с ниско съдържание на мазнини, какаово масло, емулгатор соев лецитин, ароматизант ,quot,Ванилия,quot,, Минималното съдържание на какаови продукти е 80%, _Може да съдържа млечни продукти, лешници, бадеми, фъстъци, сусам, яйчни продукти, глутен (пшеничен)_,",558.0,43.7,26.6,22.8,18.2,,10.2,0.01,0.004
5059319013503,Plain Wheats,Kellogg's,United Kingdom,,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Extruded cereals","Vegetarian, Kosher, Vegan, No added sugar",a,e,1.0,Wholewheat(100%).,397.0,1.7,0.4,78.0,0.9,11.0,12.0,0.0,0.0
8480000234100,Mostarda,HACENDADO,"Espanha,Portugal",388 g,"Condimentos,Molhos,Mostardas","Sem glúten,Ponto Verde",d,c,4.0,"P Vinagre de álcool, água, sementes de mostarda, sal, especiarias (curcuma, pimenta vermelha), cebola, extratos de pimentão e aroma natural.",75.0,5.3,0.3,2.3,1.0,,3.8,2.6,1.04
3564707186315,Muesli croustillant 3 noix,"Bio Village, Marque Repère",France,500 g,"Aliments et boissons à base de végétaux, Aliments d'origine végétale, Petit-déjeuners, Céréales et pommes de terre, Céréales et dérivés, Céréales pour petit-déjeuner, Céréales aux fruits, Mueslis, Mueslis aux fruits, Céréales aux fruits à coques, Mueslis aux fruits à coque","Bio, Bio européen, Nutriscore, Nutriscore A, AB Agriculture Biologique",b,a,3.0,"Flocons d'_avoine_ 51,6%, flocons de _blé_ 18,9%, sucre, huile de tournesol, farine de _blé_ 4,8%, _noisettes_ grillées 4,4%, miel, _amandes_ grillées 3,3%, _noix de cajou_ 2,2%,",446.0,15.0,1.8,64.0,17.0,7.6,11.0,0.01,0.004
00436151,Tahini,By sainsbury's,United Kingdom,,"Plant-based foods and beverages,Plant-based foods,Cereals and potatoes,Spreads,Cereals and their products,Plant-based spreads,Oilseed purees,Cereal butters,Tahini",,d,d,1.0,Sesame Seed (100%).,664.0,58.5,9.3,12.5,1.3,8.7,26.2,0.02,0.008
0096619885718,Extra Fancy Unsalted Mixed Nuts,Kirkland Signature,"Canada,United States",1.13 kg,"Plant-based foods and beverages,Plant-based foods,Nuts and their products,Nuts,Unsalted-mixed-nuts",,d,unknown,1.0,"Cashews, Almonds, Pistachios, Pecans, Highly refined peanut oil. May contain: Peanuts, Other tree nuts, Milk, Sesame, Soy, Wheat, Mustard, Sulfites.",600.0,52.9,7.05,24.7,7.05,7.05,17.6,0.0,0.0
5010338301507,Thai red,Blue Dragon,en:gb,170g,"Condiments, Sauces, Curry pastes, Red curry pastes, Thai Red Curry Paste","Vegetarian, Vegan, No artificial colors",d,unknown,4.0,"Water, Rapeseed Oil, Minced Lemongrass (6%), Lime Leaves (6%), Minced Galangal (6%), Garlic Purée, Lypical Soybean Paste (Water, SOYA Beans, Rice, Energy - Salt), Concentrated Tomato Paste, Onion Fa........ Purée, Modified Maize Starch, Sugar, Chilli of whic Paste (Red Chilli Peppers (2.5%), Salt, Carboh Acidity Regulator (Acetic Acid)), Spices of whi (Coriander (0.7%), Cumin), Coriander Leaf (1%), Salt, Chilli Flakes (1%), Paprika Sal Extract, Acidity Regulator (Citric Acid) Allergy Advice: For allergens, see ingredients in BOLD. May also contain peanuts and nuts. No artificial colours, flavours or preservatives. Protein Salt..... 170ge RINSE | CAP ON Recycle Nutriti AB Wor Leigh AB Foo ul. Prze 67-100 UK: 08 ROL O",173.0,12.0,1.0,12.0,6.0,,2.28,2.28,0.912
